tanggal,positif,sembuh,meninggal,rasio_kematian,rasio_sembuh,rasio_sembuh_meninggal
2020-06-01,26940.0,7637.0,1641.0,0.06091314031180401,0.28348181143281365,4.653869591712371
2020-06-02,27549.0,7935.0,1663.0,0.06036516751969218,0.28803223347489926,4.771497294046903
2020-06-03,28233.0,8406.0,1698.0,0.060142386568908725,0.29773669110615236,4.950530035335689
2020-06-04,28818.0,8892.0,1721.0,0.05971961968214311,0.30855715178013743,5.166763509587449
2020-06-05,29521.0,9443.0,1770.0,0.05995731851902036,0.3198739880085363,5.33502824858757
2020-06-06,30514.0,9907.0,1801.0,0.05902208822179983,0.32467064298354853,5.50083287062743
2020-06-07,31186.0,10498.0,1851.0,0.059353556082857695,0.3366254088372988,5.671528903295516
2020-06-08,32033.0,10904.0,1883.0,0.05878312989729342,0.34039896356881966,5.790759426447159
2020-06-09,33076.0,11414.0,1923.0,0.05813883178135204,0.3450840488571774,5.9355174206968275
2020-06-10,34316.0,12129.0,1959.0,0.05708707308544119,0.35345028558107006,6.191424196018377
2020-06-11,35295.0,12636.0,2000.0,0.05666525003541578,0.3580110497237569,6.318
2020-06-12,36406.0,13213.0,2048.0,0.056254463549964294,0.36293468109652255,6.45166015625
2020-06-13,37420.0,13776.0,2091.0,0.055879208979155534,0.36814537680384823,6.588235294117647
2020-06-14,38277.0,14531.0,2134.0,0.05575149567625467,0.37962745251717744,6.809278350515464
2020-06-15,39294.0,15123.0,2198.0,0.05593729322542882,0.38486791876622384,6.880345768880801
2020-06-16,40400.0,15703.0,2231.0,0.05522277227722772,0.3886881188118812,7.038547736441058
2020-06-17,41431.0,16243.0,2276.0,0.05493471072385412,0.392049431585045,7.13664323374341
2020-06-18,42762.0,16798.0,2339.0,0.05469809644076516,0.39282540573406294,7.181701581872595
2020-06-19,43803.0,17349.0,2373.0,0.0541743716183823,0.39606876241353334,7.310998735777497
2020-06-20,45029.0,17883.0,2429.0,0.05394301450176553,0.39714406271513913,7.362289007822149
2020-06-21,45891.0,18404.0,2465.0,0.053714235906822685,0.40103724041751104,7.466125760649088
2020-06-22,46845.0,18735.0,2500.0,0.053367488525989965,0.3999359590137688,7.494
2020-06-23,47896.0,19241.0,2535.0,0.05292717554701854,0.40172456990145317,7.590138067061144
2020-06-24,49009.0,19658.0,2573.0,0.052500561121426675,0.40111000020404414,7.64010882238632
2020-06-25,50187.0,20449.0,2620.0,0.05220475421922011,0.40745611413314203,7.8049618320610685
2020-06-26,51427.0,21333.0,2683.0,0.05217103855951154,0.4148210084197017,7.951174058889303
2020-06-27,52812.0,21909.0,2720.0,0.05150344618647277,0.41484889797773233,8.054779411764706
2020-06-28,54010.0,22936.0,2754.0,0.050990557304202926,0.4246620996111831,8.328249818445897
2020-06-29,55092.0,23800.0,2805.0,0.050914833369636245,0.43200464677267114,8.484848484848484
2020-06-30,56385.0,24806.0,2876.0,0.051006473352842065,0.4399397002748958,8.625173852573019
2020-07-01,57770.0,25595.0,2934.0,0.05078760602388783,0.44305002596503373,8.723585548738923
2020-07-02,59394.0,26667.0,2987.0,0.050291275212984474,0.4489847459339327,8.927686642115836
2020-07-03,60695.0,27568.0,3036.0,0.05002059477716451,0.45420545349699315,9.080368906455863
2020-07-04,62142.0,28219.0,3089.0,0.04970873161468894,0.4541051140935277,9.13531887342182
2020-07-05,63749.0,29105.0,3171.0,0.04974195673657626,0.4565561812734317,9.178492589088616
2020-07-06,64958.0,29919.0,3241.0,0.04989377751778072,0.46058991964038304,9.231410058623881
2020-07-07,66226.0,30785.0,3309.0,0.04996527043759249,0.4648476429196992,9.303414928981566
2020-07-08,68079.0,31585.0,3359.0,0.04933973765772118,0.4639462976835735,9.403096159571302
2020-07-09,70736.0,32651.0,3417.0,0.048306378647364846,0.46158957249491067,9.555458004097162
2020-07-10,72347.0,33529.0,3469.0,0.047949465769140394,0.46344699849337223,9.66532141827616
2020-07-11,74018.0,34719.0,3535.0,0.047758653300548515,0.46906157961576916,9.821499292786422
2020-07-12,75699.0,35638.0,3606.0,0.04763603218008164,0.47078561143476133,9.882972823072656
2020-07-13,76981.0,36689.0,3656.0,0.04749223834452657,0.47659812161442433,10.035284463894968
2020-07-14,78572.0,37636.0,3710.0,0.047217838415720616,0.479000152726162,10.144474393530997
2020-07-15,80094.0,39050.0,3797.0,0.047406797013509125,0.4875521262516543,10.284435080326574
2020-07-16,81668.0,40345.0,3873.0,0.047423715531175,0.4940123426556301,10.41698941389104
2020-07-17,83130.0,41834.0,3957.0,0.04760014435221942,0.503235895585228,10.572150619155925
2020-07-18,84882.0,43268.0,4016.0,0.04731274003911312,0.5097429372540704,10.77390438247012
